[2025-10-06T17:39:04.544+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-10-06T17:39:06.226+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739724.json -> /tmp/minio_downloads/1759739724.json
[2025-10-06T17:39:06.233+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739740.json -> /tmp/minio_downloads/1759739740.json
[2025-10-06T17:39:06.239+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739757.json -> /tmp/minio_downloads/1759739757.json
[2025-10-06T17:39:06.246+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739774.json -> /tmp/minio_downloads/1759739774.json
[2025-10-06T17:39:06.253+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739800.json -> /tmp/minio_downloads/1759739800.json
[2025-10-06T17:39:06.259+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739816.json -> /tmp/minio_downloads/1759739816.json
[2025-10-06T17:39:06.265+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739833.json -> /tmp/minio_downloads/1759739833.json
[2025-10-06T17:39:06.271+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739849.json -> /tmp/minio_downloads/1759739849.json
[2025-10-06T17:39:06.278+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739866.json -> /tmp/minio_downloads/1759739866.json
[2025-10-06T17:39:06.284+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739884.json -> /tmp/minio_downloads/1759739884.json
[2025-10-06T17:39:06.291+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739901.json -> /tmp/minio_downloads/1759739901.json
[2025-10-06T17:39:06.298+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739923.json -> /tmp/minio_downloads/1759739923.json
[2025-10-06T17:39:06.304+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739936.json -> /tmp/minio_downloads/1759739936.json
[2025-10-06T17:39:06.310+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739948.json -> /tmp/minio_downloads/1759739948.json
[2025-10-06T17:39:06.316+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739962.json -> /tmp/minio_downloads/1759739962.json
[2025-10-06T17:39:06.323+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739975.json -> /tmp/minio_downloads/1759739975.json
[2025-10-06T17:39:06.329+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739988.json -> /tmp/minio_downloads/1759739988.json
[2025-10-06T17:39:06.335+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759740003.json -> /tmp/minio_downloads/1759740003.json
[2025-10-06T17:39:06.342+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759740016.json -> /tmp/minio_downloads/1759740016.json
[2025-10-06T17:39:06.349+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759740029.json -> /tmp/minio_downloads/1759740029.json
[2025-10-06T17:39:06.360+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759740044.json -> /tmp/minio_downloads/1759740044.json
[2025-10-06T17:39:06.370+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759740058.json -> /tmp/minio_downloads/1759740058.json
[2025-10-06T17:39:06.377+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759740073.json -> /tmp/minio_downloads/1759740073.json
[2025-10-06T17:39:06.386+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759740092.json -> /tmp/minio_downloads/1759740092.json
[2025-10-06T17:39:06.393+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759740111.json -> /tmp/minio_downloads/1759740111.json
[2025-10-06T17:39:06.400+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759740125.json -> /tmp/minio_downloads/1759740125.json
[2025-10-06T17:39:06.407+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759740138.json -> /tmp/minio_downloads/1759740138.json
[2025-10-06T17:39:06.415+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759740153.json -> /tmp/minio_downloads/1759740153.json
[2025-10-06T17:39:06.422+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759740167.json -> /tmp/minio_downloads/1759740167.json
[2025-10-06T17:39:06.430+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759740181.json -> /tmp/minio_downloads/1759740181.json
[2025-10-06T17:39:06.437+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759740199.json -> /tmp/minio_downloads/1759740199.json
[2025-10-06T17:39:06.445+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759740217.json -> /tmp/minio_downloads/1759740217.json
[2025-10-06T17:39:06.452+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738388.json -> /tmp/minio_downloads/1759738388.json
[2025-10-06T17:39:06.459+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738401.json -> /tmp/minio_downloads/1759738401.json
[2025-10-06T17:39:06.467+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738414.json -> /tmp/minio_downloads/1759738414.json
[2025-10-06T17:39:06.475+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738445.json -> /tmp/minio_downloads/1759738445.json
[2025-10-06T17:39:06.483+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738466.json -> /tmp/minio_downloads/1759738466.json
[2025-10-06T17:39:06.491+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738482.json -> /tmp/minio_downloads/1759738482.json
[2025-10-06T17:39:06.500+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738501.json -> /tmp/minio_downloads/1759738501.json
[2025-10-06T17:39:06.507+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738519.json -> /tmp/minio_downloads/1759738519.json
[2025-10-06T17:39:06.515+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738562.json -> /tmp/minio_downloads/1759738562.json
[2025-10-06T17:39:06.522+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738598.json -> /tmp/minio_downloads/1759738598.json
[2025-10-06T17:39:06.530+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738623.json -> /tmp/minio_downloads/1759738623.json
[2025-10-06T17:39:06.537+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738638.json -> /tmp/minio_downloads/1759738638.json
[2025-10-06T17:39:06.545+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738653.json -> /tmp/minio_downloads/1759738653.json
[2025-10-06T17:39:06.554+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738666.json -> /tmp/minio_downloads/1759738666.json
[2025-10-06T17:39:06.562+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738679.json -> /tmp/minio_downloads/1759738679.json
[2025-10-06T17:39:06.569+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738695.json -> /tmp/minio_downloads/1759738695.json
[2025-10-06T17:39:06.576+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738708.json -> /tmp/minio_downloads/1759738708.json
[2025-10-06T17:39:06.584+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738722.json -> /tmp/minio_downloads/1759738722.json
[2025-10-06T17:39:06.591+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738737.json -> /tmp/minio_downloads/1759738737.json
[2025-10-06T17:39:06.599+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738753.json -> /tmp/minio_downloads/1759738753.json
[2025-10-06T17:39:06.607+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738769.json -> /tmp/minio_downloads/1759738769.json
[2025-10-06T17:39:06.615+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738784.json -> /tmp/minio_downloads/1759738784.json
[2025-10-06T17:39:06.623+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738813.json -> /tmp/minio_downloads/1759738813.json
[2025-10-06T17:39:06.631+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738828.json -> /tmp/minio_downloads/1759738828.json
[2025-10-06T17:39:06.638+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738849.json -> /tmp/minio_downloads/1759738849.json
[2025-10-06T17:39:06.645+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738869.json -> /tmp/minio_downloads/1759738869.json
[2025-10-06T17:39:06.653+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738886.json -> /tmp/minio_downloads/1759738886.json
[2025-10-06T17:39:06.660+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738905.json -> /tmp/minio_downloads/1759738905.json
[2025-10-06T17:39:06.668+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738931.json -> /tmp/minio_downloads/1759738931.json
[2025-10-06T17:39:06.676+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738949.json -> /tmp/minio_downloads/1759738949.json
[2025-10-06T17:39:06.683+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738963.json -> /tmp/minio_downloads/1759738963.json
[2025-10-06T17:39:06.690+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738979.json -> /tmp/minio_downloads/1759738979.json
[2025-10-06T17:39:06.699+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759738997.json -> /tmp/minio_downloads/1759738997.json
[2025-10-06T17:39:06.707+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739019.json -> /tmp/minio_downloads/1759739019.json
[2025-10-06T17:39:06.715+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739042.json -> /tmp/minio_downloads/1759739042.json
[2025-10-06T17:39:06.722+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739062.json -> /tmp/minio_downloads/1759739062.json
[2025-10-06T17:39:06.729+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739085.json -> /tmp/minio_downloads/1759739085.json
[2025-10-06T17:39:06.736+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739104.json -> /tmp/minio_downloads/1759739104.json
[2025-10-06T17:39:06.745+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739124.json -> /tmp/minio_downloads/1759739124.json
[2025-10-06T17:39:06.752+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739140.json -> /tmp/minio_downloads/1759739140.json
[2025-10-06T17:39:06.759+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739157.json -> /tmp/minio_downloads/1759739157.json
[2025-10-06T17:39:06.768+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739176.json -> /tmp/minio_downloads/1759739176.json
[2025-10-06T17:39:06.775+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739193.json -> /tmp/minio_downloads/1759739193.json
[2025-10-06T17:39:06.784+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739211.json -> /tmp/minio_downloads/1759739211.json
[2025-10-06T17:39:06.792+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739231.json -> /tmp/minio_downloads/1759739231.json
[2025-10-06T17:39:06.799+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739250.json -> /tmp/minio_downloads/1759739250.json
[2025-10-06T17:39:06.807+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739266.json -> /tmp/minio_downloads/1759739266.json
[2025-10-06T17:39:06.815+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739280.json -> /tmp/minio_downloads/1759739280.json
[2025-10-06T17:39:06.822+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739295.json -> /tmp/minio_downloads/1759739295.json
[2025-10-06T17:39:06.830+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739309.json -> /tmp/minio_downloads/1759739309.json
[2025-10-06T17:39:06.838+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739324.json -> /tmp/minio_downloads/1759739324.json
[2025-10-06T17:39:06.846+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739337.json -> /tmp/minio_downloads/1759739337.json
[2025-10-06T17:39:06.854+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739351.json -> /tmp/minio_downloads/1759739351.json
[2025-10-06T17:39:06.861+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739364.json -> /tmp/minio_downloads/1759739364.json
[2025-10-06T17:39:06.868+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739380.json -> /tmp/minio_downloads/1759739380.json
[2025-10-06T17:39:06.875+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739395.json -> /tmp/minio_downloads/1759739395.json
[2025-10-06T17:39:06.883+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739416.json -> /tmp/minio_downloads/1759739416.json
[2025-10-06T17:39:06.890+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739430.json -> /tmp/minio_downloads/1759739430.json
[2025-10-06T17:39:06.897+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739443.json -> /tmp/minio_downloads/1759739443.json
[2025-10-06T17:39:06.904+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739457.json -> /tmp/minio_downloads/1759739457.json
[2025-10-06T17:39:06.912+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739472.json -> /tmp/minio_downloads/1759739472.json
[2025-10-06T17:39:06.919+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739485.json -> /tmp/minio_downloads/1759739485.json
[2025-10-06T17:39:06.925+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739502.json -> /tmp/minio_downloads/1759739502.json
[2025-10-06T17:39:06.933+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739519.json -> /tmp/minio_downloads/1759739519.json
[2025-10-06T17:39:06.941+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739534.json -> /tmp/minio_downloads/1759739534.json
[2025-10-06T17:39:06.949+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739551.json -> /tmp/minio_downloads/1759739551.json
[2025-10-06T17:39:06.959+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739578.json -> /tmp/minio_downloads/1759739578.json
[2025-10-06T17:39:06.969+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739594.json -> /tmp/minio_downloads/1759739594.json
[2025-10-06T17:39:06.976+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739634.json -> /tmp/minio_downloads/1759739634.json
[2025-10-06T17:39:06.983+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739650.json -> /tmp/minio_downloads/1759739650.json
[2025-10-06T17:39:06.990+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739668.json -> /tmp/minio_downloads/1759739668.json
[2025-10-06T17:39:06.997+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739685.json -> /tmp/minio_downloads/1759739685.json
[2025-10-06T17:39:07.003+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739703.json -> /tmp/minio_downloads/1759739703.json
[2025-10-06T17:39:07.009+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739719.json -> /tmp/minio_downloads/1759739719.json
[2025-10-06T17:39:07.016+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739738.json -> /tmp/minio_downloads/1759739738.json
[2025-10-06T17:39:07.022+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739755.json -> /tmp/minio_downloads/1759739755.json
[2025-10-06T17:39:07.029+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739772.json -> /tmp/minio_downloads/1759739772.json
[2025-10-06T17:39:07.035+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739793.json -> /tmp/minio_downloads/1759739793.json
[2025-10-06T17:39:07.041+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739814.json -> /tmp/minio_downloads/1759739814.json
[2025-10-06T17:39:07.048+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739830.json -> /tmp/minio_downloads/1759739830.json
[2025-10-06T17:39:07.054+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739847.json -> /tmp/minio_downloads/1759739847.json
[2025-10-06T17:39:07.061+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739864.json -> /tmp/minio_downloads/1759739864.json
[2025-10-06T17:39:07.068+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739882.json -> /tmp/minio_downloads/1759739882.json
[2025-10-06T17:39:07.074+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739899.json -> /tmp/minio_downloads/1759739899.json
[2025-10-06T17:39:07.081+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739921.json -> /tmp/minio_downloads/1759739921.json
[2025-10-06T17:39:07.087+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739935.json -> /tmp/minio_downloads/1759739935.json
[2025-10-06T17:39:07.093+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739947.json -> /tmp/minio_downloads/1759739947.json
[2025-10-06T17:39:07.100+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739961.json -> /tmp/minio_downloads/1759739961.json
[2025-10-06T17:39:07.106+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739974.json -> /tmp/minio_downloads/1759739974.json
[2025-10-06T17:39:07.112+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759739986.json -> /tmp/minio_downloads/1759739986.json
[2025-10-06T17:39:07.118+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759740001.json -> /tmp/minio_downloads/1759740001.json
[2025-10-06T17:39:07.124+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759740015.json -> /tmp/minio_downloads/1759740015.json
[2025-10-06T17:39:07.131+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759740028.json -> /tmp/minio_downloads/1759740028.json
[2025-10-06T17:39:07.137+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759740043.json -> /tmp/minio_downloads/1759740043.json
[2025-10-06T17:39:07.143+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759740057.json -> /tmp/minio_downloads/1759740057.json
[2025-10-06T17:39:07.150+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759740072.json -> /tmp/minio_downloads/1759740072.json
[2025-10-06T17:39:07.156+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759740089.json -> /tmp/minio_downloads/1759740089.json
[2025-10-06T17:39:07.163+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759740106.json -> /tmp/minio_downloads/1759740106.json
[2025-10-06T17:39:07.170+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759740123.json -> /tmp/minio_downloads/1759740123.json
[2025-10-06T17:39:07.176+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759740136.json -> /tmp/minio_downloads/1759740136.json
[2025-10-06T17:39:07.182+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759740151.json -> /tmp/minio_downloads/1759740151.json
[2025-10-06T17:39:07.188+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759740165.json -> /tmp/minio_downloads/1759740165.json
[2025-10-06T17:39:07.195+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759740179.json -> /tmp/minio_downloads/1759740179.json
[2025-10-06T17:39:07.201+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759740196.json -> /tmp/minio_downloads/1759740196.json
[2025-10-06T17:39:07.208+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1759740214.json -> /tmp/minio_downloads/1759740214.json
[2025-10-06T17:39:07.215+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738384.json -> /tmp/minio_downloads/1759738384.json
[2025-10-06T17:39:07.221+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738399.json -> /tmp/minio_downloads/1759738399.json
[2025-10-06T17:39:07.228+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738411.json -> /tmp/minio_downloads/1759738411.json
[2025-10-06T17:39:07.234+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738435.json -> /tmp/minio_downloads/1759738435.json
[2025-10-06T17:39:07.240+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738459.json -> /tmp/minio_downloads/1759738459.json
[2025-10-06T17:39:07.247+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738479.json -> /tmp/minio_downloads/1759738479.json
[2025-10-06T17:39:07.253+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738496.json -> /tmp/minio_downloads/1759738496.json
[2025-10-06T17:39:07.259+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738513.json -> /tmp/minio_downloads/1759738513.json
[2025-10-06T17:39:07.266+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738591.json -> /tmp/minio_downloads/1759738591.json
[2025-10-06T17:39:07.273+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738620.json -> /tmp/minio_downloads/1759738620.json
[2025-10-06T17:39:07.280+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738634.json -> /tmp/minio_downloads/1759738634.json
[2025-10-06T17:39:07.286+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738650.json -> /tmp/minio_downloads/1759738650.json
[2025-10-06T17:39:07.293+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738664.json -> /tmp/minio_downloads/1759738664.json
[2025-10-06T17:39:07.299+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738677.json -> /tmp/minio_downloads/1759738677.json
[2025-10-06T17:39:07.306+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738692.json -> /tmp/minio_downloads/1759738692.json
[2025-10-06T17:39:07.312+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738705.json -> /tmp/minio_downloads/1759738705.json
[2025-10-06T17:39:07.319+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738719.json -> /tmp/minio_downloads/1759738719.json
[2025-10-06T17:39:07.325+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738734.json -> /tmp/minio_downloads/1759738734.json
[2025-10-06T17:39:07.332+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738749.json -> /tmp/minio_downloads/1759738749.json
[2025-10-06T17:39:07.338+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738765.json -> /tmp/minio_downloads/1759738765.json
[2025-10-06T17:39:07.344+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738780.json -> /tmp/minio_downloads/1759738780.json
[2025-10-06T17:39:07.351+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738809.json -> /tmp/minio_downloads/1759738809.json
[2025-10-06T17:39:07.357+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738825.json -> /tmp/minio_downloads/1759738825.json
[2025-10-06T17:39:07.364+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738842.json -> /tmp/minio_downloads/1759738842.json
[2025-10-06T17:39:07.370+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738863.json -> /tmp/minio_downloads/1759738863.json
[2025-10-06T17:39:07.376+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738882.json -> /tmp/minio_downloads/1759738882.json
[2025-10-06T17:39:07.383+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738900.json -> /tmp/minio_downloads/1759738900.json
[2025-10-06T17:39:07.390+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738918.json -> /tmp/minio_downloads/1759738918.json
[2025-10-06T17:39:07.396+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738945.json -> /tmp/minio_downloads/1759738945.json
[2025-10-06T17:39:07.403+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738960.json -> /tmp/minio_downloads/1759738960.json
[2025-10-06T17:39:07.409+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738975.json -> /tmp/minio_downloads/1759738975.json
[2025-10-06T17:39:07.415+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759738991.json -> /tmp/minio_downloads/1759738991.json
[2025-10-06T17:39:07.422+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759739010.json -> /tmp/minio_downloads/1759739010.json
[2025-10-06T17:39:07.428+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759739034.json -> /tmp/minio_downloads/1759739034.json
[2025-10-06T17:39:07.435+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759739058.json -> /tmp/minio_downloads/1759739058.json
[2025-10-06T17:39:07.441+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759739080.json -> /tmp/minio_downloads/1759739080.json
[2025-10-06T17:39:07.448+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759739099.json -> /tmp/minio_downloads/1759739099.json
[2025-10-06T17:39:07.454+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759739119.json -> /tmp/minio_downloads/1759739119.json
[2025-10-06T17:39:07.460+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759739136.json -> /tmp/minio_downloads/1759739136.json
[2025-10-06T17:39:07.467+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759739153.json -> /tmp/minio_downloads/1759739153.json
[2025-10-06T17:39:07.474+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759739171.json -> /tmp/minio_downloads/1759739171.json
[2025-10-06T17:39:07.481+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759739189.json -> /tmp/minio_downloads/1759739189.json
[2025-10-06T17:39:07.488+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759739207.json -> /tmp/minio_downloads/1759739207.json
[2025-10-06T17:39:07.494+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759739227.json -> /tmp/minio_downloads/1759739227.json
[2025-10-06T17:39:07.501+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759739245.json -> /tmp/minio_downloads/1759739245.json
[2025-10-06T17:39:07.507+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759739262.json -> /tmp/minio_downloads/1759739262.json
[2025-10-06T17:39:07.514+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759739277.json -> /tmp/minio_downloads/1759739277.json
[2025-10-06T17:39:07.520+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759739292.json -> /tmp/minio_downloads/1759739292.json
[2025-10-06T17:39:07.526+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759739306.json -> /tmp/minio_downloads/1759739306.json
[2025-10-06T17:39:07.533+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759739320.json -> /tmp/minio_downloads/1759739320.json
[2025-10-06T17:39:07.539+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759739334.json -> /tmp/minio_downloads/1759739334.json
[2025-10-06T17:39:07.546+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759739348.json -> /tmp/minio_downloads/1759739348.json
[2025-10-06T17:39:07.553+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759739361.json -> /tmp/minio_downloads/1759739361.json
[2025-10-06T17:39:07.559+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759739376.json -> /tmp/minio_downloads/1759739376.json
[2025-10-06T17:39:07.566+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1759739392.json -> /tmp/minio_downloads/1759739392.json
